Country/Region,MEASURE,CATEGORY,Date_Original,Date - 7,Confirmed - 7,Deaths - 7,Recovered - 7,Confirmed_Original,Deaths_Original,Recovered_Original,Date + 7,Confirmed_+7,Deaths_+7,Recovered_+7,Now,Date,Confirmed Now,Deaths Now,Recovered Now,Active_1weekBefMeasure,Active_DateMeasure,Active_1weekAfterMeasure,Active_Now,Timeframe,Variation_Rate_%
South Sudan,Awareness campaigns,Public health measures,2020-03-15,2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,0.0,0.0,0.0,2020-04-11,2020-04-11,4.0,0.0,0.0,0.0,0.0,0.0,4.0,Variation_1weekAfterMeasure,100.0
Netherlands,Public services closure ,Social distancing,2020-03-15,2020-03-08,265.0,3.0,0.0,1138.0,20.0,2.0,2020-03-22,4216.0,180.0,2.0,2020-04-11,2020-04-11,24571.0,2653.0,291.0,262.0,1116.0,4034.0,21627.0,Variation_1weekAfterMeasure,436.0
Netherlands,General recommendations,Public health measures,2020-03-15,2020-03-08,265.0,3.0,0.0,1138.0,20.0,2.0,2020-03-22,4216.0,180.0,2.0,2020-04-11,2020-04-11,24571.0,2653.0,291.0,262.0,1116.0,4034.0,21627.0,Variation_1weekAfterMeasure,436.0
Paraguay,Introduction of isolation and quarantine policies,Public health measures,2020-03-15,2020-03-08,1.0,0.0,0.0,6.0,0.0,0.0,2020-03-22,22.0,1.0,0.0,2020-04-11,2020-04-11,133.0,6.0,18.0,1.0,6.0,21.0,109.0,Variation_1weekAfterMeasure,419.0
South Sudan,Limit public gatherings,Social distancing,2020-03-15,2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,0.0,0.0,0.0,2020-04-11,2020-04-11,4.0,0.0,0.0,0.0,0.0,0.0,4.0,Variation_1weekAfterMeasure,100.0
Morocco,Strengthening the public health system,Public health measures,2020-03-15,2020-03-08,2.0,0.0,0.0,28.0,1.0,1.0,2020-03-22,115.0,4.0,3.0,2020-04-11,2020-04-11,1545.0,111.0,146.0,2.0,26.0,108.0,1288.0,Variation_1weekAfterMeasure,1093.0
Serbia,Border checks ,Movement restrictions,2020-03-15,2020-03-08,1.0,0.0,0.0,48.0,0.0,0.0,2020-03-22,222.0,2.0,1.0,2020-04-11,2020-04-11,3380.0,74.0,0.0,1.0,48.0,219.0,3306.0,Variation_1weekAfterMeasure,1410.0
Serbia,Introduction of isolation and quarantine policies,Public health measures,2020-03-15,2020-03-08,1.0,0.0,0.0,48.0,0.0,0.0,2020-03-22,222.0,2.0,1.0,2020-04-11,2020-04-11,3380.0,74.0,0.0,1.0,48.0,219.0,3306.0,Variation_1weekAfterMeasure,1410.0
Norway,Border closure ,Movement restrictions,2020-03-15,2020-03-08,176.0,0.0,0.0,1221.0,3.0,1.0,2020-03-22,2383.0,7.0,1.0,2020-04-11,2020-04-11,6409.0,119.0,32.0,176.0,1217.0,2375.0,6258.0,Variation_1weekAfterMeasure,163.0
Oman,Schools closure ,Social distancing,2020-03-15,2020-03-08,16.0,0.0,2.0,22.0,0.0,9.0,2020-03-22,55.0,0.0,17.0,2020-04-11,2020-04-11,546.0,3.0,109.0,14.0,13.0,38.0,434.0,Variation_1weekAfterMeasure,1042.0
Rwanda,General recommendations,Public health measures,2020-03-15,2020-03-08,0.0,0.0,0.0,1.0,0.0,0.0,2020-03-22,19.0,0.0,0.0,2020-04-11,2020-04-11,120.0,0.0,18.0,0.0,1.0,19.0,102.0,Variation_1weekAfterMeasure,437.0
Oman,Limit public gatherings,Social distancing,2020-03-15,2020-03-08,16.0,0.0,2.0,22.0,0.0,9.0,2020-03-22,55.0,0.0,17.0,2020-04-11,2020-04-11,546.0,3.0,109.0,14.0,13.0,38.0,434.0,Variation_1weekAfterMeasure,1042.0
Romania,Strengthening the public health system,Public health measures,2020-03-15,2020-03-08,15.0,0.0,3.0,131.0,0.0,9.0,2020-03-22,433.0,3.0,64.0,2020-04-11,2020-04-11,5990.0,291.0,758.0,12.0,122.0,366.0,4941.0,Variation_1weekAfterMeasure,1250.0
Chile,Border closure ,Movement restrictions,2020-03-15,2020-03-08,8.0,0.0,0.0,74.0,0.0,0.0,2020-03-22,632.0,1.0,8.0,2020-04-11,2020-04-11,6927.0,73.0,1864.0,8.0,74.0,623.0,4990.0,Variation_1weekAfterMeasure,701.0
Bahamas,Public services closure ,Social distancing,2020-03-15,2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,4.0,0.0,0.0,2020-04-11,2020-04-11,46.0,8.0,5.0,0.0,0.0,4.0,33.0,Variation_1weekAfterMeasure,725.0
Chile,Changes in prison-related policies,Social distancing,2020-03-15,2020-03-08,8.0,0.0,0.0,74.0,0.0,0.0,2020-03-22,632.0,1.0,8.0,2020-04-11,2020-04-11,6927.0,73.0,1864.0,8.0,74.0,623.0,4990.0,Variation_1weekAfterMeasure,701.0
Antigua and Barbuda,Schools closure ,Social distancing,2020-03-15,2020-03-08,0.0,0.0,0.0,1.0,0.0,0.0,2020-03-22,1.0,0.0,0.0,2020-04-11,2020-04-11,21.0,2.0,0.0,0.0,1.0,1.0,19.0,Variation_1weekAfterMeasure,1800.0
Republic of the Congo,Health screenings in airports and border crossings,Public health measures,2020-03-15,2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,0.0,0.0,0.0,2020-04-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Variation_1weekAfterMeasure,-0.0
Costa Rica,Limit public gatherings,Social distancing,2020-03-15,2020-03-08,5.0,0.0,0.0,27.0,0.0,0.0,2020-03-22,134.0,2.0,2.0,2020-04-11,2020-04-11,577.0,3.0,49.0,5.0,27.0,130.0,525.0,Variation_1weekAfterMeasure,304.0
Poland,Border checks ,Movement restrictions,2020-03-15,2020-03-08,11.0,0.0,0.0,119.0,3.0,0.0,2020-03-22,634.0,7.0,1.0,2020-04-11,2020-04-11,6356.0,208.0,375.0,11.0,116.0,626.0,5773.0,Variation_1weekAfterMeasure,822.0
Norway,Border checks ,Movement restrictions,2020-03-15,2020-03-08,176.0,0.0,0.0,1221.0,3.0,1.0,2020-03-22,2383.0,7.0,1.0,2020-04-11,2020-04-11,6409.0,119.0,32.0,176.0,1217.0,2375.0,6258.0,Variation_1weekAfterMeasure,163.0
Palestine,Border closure ,Movement restrictions,2020-03-15,2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,0.0,0.0,0.0,2020-04-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Variation_1weekAfterMeasure,-0.0
Cyprus,State of emergency declared,Governance and socio-economic measures,2020-03-15,2020-03-08,0.0,0.0,0.0,26.0,0.0,0.0,2020-03-22,95.0,1.0,3.0,2020-04-11,2020-04-11,616.0,10.0,61.0,0.0,26.0,91.0,545.0,Variation_1weekAfterMeasure,499.0
Spain,Border checks ,Movement restrictions,2020-03-15,2020-03-08,673.0,17.0,30.0,7798.0,289.0,517.0,2020-03-22,28768.0,1772.0,2575.0,2020-04-11,2020-04-11,163027.0,16606.0,59109.0,626.0,6992.0,24421.0,87312.0,Variation_1weekAfterMeasure,258.0
Cyprus,Introduction of isolation and quarantine policies,Public health measures,2020-03-15,2020-03-08,0.0,0.0,0.0,26.0,0.0,0.0,2020-03-22,95.0,1.0,3.0,2020-04-11,2020-04-11,616.0,10.0,61.0,0.0,26.0,91.0,545.0,Variation_1weekAfterMeasure,499.0
Cyprus,Economic measures,Governance and socio-economic measures,2020-03-15,2020-03-08,0.0,0.0,0.0,26.0,0.0,0.0,2020-03-22,95.0,1.0,3.0,2020-04-11,2020-04-11,616.0,10.0,61.0,0.0,26.0,91.0,545.0,Variation_1weekAfterMeasure,499.0
Somalia,Visa restrictions,Movement restrictions,2020-03-15,2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,1.0,0.0,0.0,2020-04-11,2020-04-11,21.0,1.0,1.0,0.0,0.0,1.0,19.0,Variation_1weekAfterMeasure,1800.0
Cyprus,Border closure ,Movement restrictions,2020-03-15,2020-03-08,0.0,0.0,0.0,26.0,0.0,0.0,2020-03-22,95.0,1.0,3.0,2020-04-11,2020-04-11,616.0,10.0,61.0,0.0,26.0,91.0,545.0,Variation_1weekAfterMeasure,499.0
Egypt,Public services closure ,Social distancing,2020-03-15,2020-03-08,49.0,1.0,1.0,110.0,2.0,21.0,2020-03-22,327.0,14.0,56.0,2020-04-11,2020-04-11,1939.0,146.0,426.0,47.0,87.0,257.0,1367.0,Variation_1weekAfterMeasure,432.0
Egypt,Schools closure ,Social distancing,2020-03-15,2020-03-08,49.0,1.0,1.0,110.0,2.0,21.0,2020-03-22,327.0,14.0,56.0,2020-04-11,2020-04-11,1939.0,146.0,426.0,47.0,87.0,257.0,1367.0,Variation_1weekAfterMeasure,432.0
Poland,Economic measures,Governance and socio-economic measures,2020-03-15,2020-03-08,11.0,0.0,0.0,119.0,3.0,0.0,2020-03-22,634.0,7.0,1.0,2020-04-11,2020-04-11,6356.0,208.0,375.0,11.0,116.0,626.0,5773.0,Variation_1weekAfterMeasure,822.0
Poland,Border closure ,Movement restrictions,2020-03-15,2020-03-08,11.0,0.0,0.0,119.0,3.0,0.0,2020-03-22,634.0,7.0,1.0,2020-04-11,2020-04-11,6356.0,208.0,375.0,11.0,116.0,626.0,5773.0,Variation_1weekAfterMeasure,822.0
Sudan,Schools closure ,Social distancing,2020-03-15,2020-03-08,0.0,0.0,0.0,1.0,1.0,0.0,2020-03-22,2.0,1.0,0.0,2020-04-11,2020-04-11,19.0,2.0,2.0,0.0,0.0,1.0,15.0,Variation_1weekAfterMeasure,1400.0
Cyprus,Limit public gatherings,Social distancing,2020-03-15,2020-03-08,0.0,0.0,0.0,26.0,0.0,0.0,2020-03-22,95.0,1.0,3.0,2020-04-11,2020-04-11,616.0,10.0,61.0,0.0,26.0,91.0,545.0,Variation_1weekAfterMeasure,499.0
Cyprus,Awareness campaigns,Public health measures,2020-03-15,2020-03-08,0.0,0.0,0.0,26.0,0.0,0.0,2020-03-22,95.0,1.0,3.0,2020-04-11,2020-04-11,616.0,10.0,61.0,0.0,26.0,91.0,545.0,Variation_1weekAfterMeasure,499.0
Cyprus,Additional health/documents requirements upon arrival,Movement restrictions,2020-03-15,2020-03-08,0.0,0.0,0.0,26.0,0.0,0.0,2020-03-22,95.0,1.0,3.0,2020-04-11,2020-04-11,616.0,10.0,61.0,0.0,26.0,91.0,545.0,Variation_1weekAfterMeasure,499.0
Greece,Border closure ,Movement restrictions,2020-03-15,2020-03-08,73.0,0.0,0.0,331.0,4.0,8.0,2020-03-22,624.0,15.0,19.0,2020-04-11,2020-04-11,2081.0,93.0,269.0,73.0,319.0,590.0,1719.0,Variation_1weekAfterMeasure,191.0
Sierra Leone,Introduction of isolation and quarantine policies,Public health measures,2020-03-16,2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,0.0,0.0,0.0,2020-04-11,2020-04-11,8.0,0.0,0.0,0.0,0.0,0.0,8.0,Variation_1weekAfterMeasure,100.0
Armenia,State of emergency declared,Governance and socio-economic measures,2020-03-16,2020-03-09,1.0,0.0,0.0,52.0,0.0,0.0,2020-03-23,235.0,0.0,2.0,2020-04-11,2020-04-11,967.0,13.0,173.0,1.0,52.0,233.0,781.0,Variation_1weekAfterMeasure,235.0
Sierra Leone,General recommendations,Public health measures,2020-03-16,2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,0.0,0.0,0.0,2020-04-11,2020-04-11,8.0,0.0,0.0,0.0,0.0,0.0,8.0,Variation_1weekAfterMeasure,100.0
Sierra Leone,Limit public gatherings,Social distancing,2020-03-16,2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,0.0,0.0,0.0,2020-04-11,2020-04-11,8.0,0.0,0.0,0.0,0.0,0.0,8.0,Variation_1weekAfterMeasure,100.0
Sierra Leone,International flights suspension,Movement restrictions,2020-03-16,2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,0.0,0.0,0.0,2020-04-11,2020-04-11,8.0,0.0,0.0,0.0,0.0,0.0,8.0,Variation_1weekAfterMeasure,100.0
Slovenia,Domestic travel restrictions,Movement restrictions,2020-03-16,2020-03-09,16.0,0.0,0.0,253.0,1.0,0.0,2020-03-23,442.0,3.0,0.0,2020-04-11,2020-04-11,1188.0,50.0,148.0,16.0,252.0,439.0,990.0,Variation_1weekAfterMeasure,126.0
Papua New Guinea,Introduction of isolation and quarantine policies,Public health measures,2020-03-16,2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,1.0,0.0,0.0,2020-04-11,2020-04-11,2.0,0.0,0.0,0.0,0.0,1.0,2.0,Variation_1weekAfterMeasure,100.0
Antigua and Barbuda,Economic measures,Governance and socio-economic measures,2020-03-16,2020-03-09,0.0,0.0,0.0,1.0,0.0,0.0,2020-03-23,3.0,0.0,0.0,2020-04-11,2020-04-11,21.0,2.0,0.0,0.0,1.0,3.0,19.0,Variation_1weekAfterMeasure,533.0
Antigua and Barbuda,Emergency administrative structures activated or established,Governance and socio-economic measures,2020-03-16,2020-03-09,0.0,0.0,0.0,1.0,0.0,0.0,2020-03-23,3.0,0.0,0.0,2020-04-11,2020-04-11,21.0,2.0,0.0,0.0,1.0,3.0,19.0,Variation_1weekAfterMeasure,533.0
Sierra Leone,Military deployment,Governance and socio-economic measures,2020-03-16,2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,0.0,0.0,0.0,2020-04-11,2020-04-11,8.0,0.0,0.0,0.0,0.0,0.0,8.0,Variation_1weekAfterMeasure,100.0
Maldives,Border closure ,Movement restrictions,2020-03-16,2020-03-09,4.0,0.0,0.0,13.0,0.0,0.0,2020-03-23,13.0,0.0,5.0,2020-04-11,2020-04-11,19.0,0.0,13.0,4.0,13.0,8.0,6.0,Variation_1weekAfterMeasure,-25.0
Paraguay,State of emergency declared,Governance and socio-economic measures,2020-03-16,2020-03-09,1.0,0.0,0.0,8.0,0.0,0.0,2020-03-23,22.0,1.0,0.0,2020-04-11,2020-04-11,133.0,6.0,18.0,1.0,8.0,21.0,109.0,Variation_1weekAfterMeasure,419.0
Russian Federation,Limit public gatherings,Social distancing,2020-03-16,2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,0.0,0.0,0.0,2020-04-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Variation_1weekAfterMeasure,-0.0
Russian Federation,International flights suspension,Movement restrictions,2020-03-16,2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,0.0,0.0,0.0,2020-04-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Variation_1weekAfterMeasure,-0.0
Russian Federation,Border closure ,Movement restrictions,2020-03-16,2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,0.0,0.0,0.0,2020-04-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Variation_1weekAfterMeasure,-0.0
Kazakhstan,State of emergency declared,Governance and socio-economic measures,2020-03-16,2020-03-09,0.0,0.0,0.0,10.0,0.0,0.0,2020-03-23,62.0,0.0,0.0,2020-04-11,2020-04-11,865.0,10.0,81.0,0.0,10.0,62.0,774.0,Variation_1weekAfterMeasure,1148.0
Romania,State of emergency declared,Governance and socio-economic measures,2020-03-16,2020-03-09,15.0,0.0,3.0,158.0,0.0,9.0,2020-03-23,576.0,7.0,73.0,2020-04-11,2020-04-11,5990.0,291.0,758.0,12.0,149.0,496.0,4941.0,Variation_1weekAfterMeasure,896.0
Romania,Limit public gatherings,Social distancing,2020-03-16,2020-03-09,15.0,0.0,3.0,158.0,0.0,9.0,2020-03-23,576.0,7.0,73.0,2020-04-11,2020-04-11,5990.0,291.0,758.0,12.0,149.0,496.0,4941.0,Variation_1weekAfterMeasure,896.0
Portugal,Visa restrictions,Movement restrictions,2020-03-16,2020-03-09,30.0,0.0,0.0,331.0,0.0,3.0,2020-03-23,2060.0,23.0,14.0,2020-04-11,2020-04-11,15987.0,470.0,266.0,30.0,328.0,2023.0,15251.0,Variation_1weekAfterMeasure,654.0
Portugal,Strengthening the public health system,Public health measures,2020-03-16,2020-03-09,30.0,0.0,0.0,331.0,0.0,3.0,2020-03-23,2060.0,23.0,14.0,2020-04-11,2020-04-11,15987.0,470.0,266.0,30.0,328.0,2023.0,15251.0,Variation_1weekAfterMeasure,654.0
Portugal,Schools closure ,Social distancing,2020-03-16,2020-03-09,30.0,0.0,0.0,331.0,0.0,3.0,2020-03-23,2060.0,23.0,14.0,2020-04-11,2020-04-11,15987.0,470.0,266.0,30.0,328.0,2023.0,15251.0,Variation_1weekAfterMeasure,654.0
Portugal,Emergency administrative structures activated or established,Governance and socio-economic measures,2020-03-16,2020-03-09,30.0,0.0,0.0,331.0,0.0,3.0,2020-03-23,2060.0,23.0,14.0,2020-04-11,2020-04-11,15987.0,470.0,266.0,30.0,328.0,2023.0,15251.0,Variation_1weekAfterMeasure,654.0
Saint Vincent and the Grenadines,Public services closure ,Social distancing,2020-03-16,2020-03-09,0.0,0.0,0.0,1.0,0.0,0.0,2020-03-23,1.0,0.0,0.0,2020-04-11,2020-04-11,12.0,0.0,1.0,0.0,1.0,1.0,11.0,Variation_1weekAfterMeasure,1000.0
Yemen,Public services closure ,Social distancing,2020-03-16,2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,0.0,0.0,0.0,2020-04-11,2020-04-11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Variation_1weekAfterMeasure,100.0
Sierra Leone,Emergency administrative structures activated or established,Governance and socio-economic measures,2020-03-16,2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,0.0,0.0,0.0,2020-04-11,2020-04-11,8.0,0.0,0.0,0.0,0.0,0.0,8.0,Variation_1weekAfterMeasure,100.0
South Korea,General recommendations,Public health measures,2020-03-16,2020-03-09,7478.0,53.0,118.0,8236.0,75.0,1137.0,2020-03-23,8961.0,111.0,3166.0,2020-04-11,2020-04-11,10480.0,211.0,7243.0,7307.0,7024.0,5684.0,3026.0,Variation_1weekAfterMeasure,-47.0
South Korea,Surveillance and monitoring,Movement restrictions,2020-03-16,2020-03-09,7478.0,53.0,118.0,8236.0,75.0,1137.0,2020-03-23,8961.0,111.0,3166.0,2020-04-11,2020-04-11,10480.0,211.0,7243.0,7307.0,7024.0,5684.0,3026.0,Variation_1weekAfterMeasure,-47.0
Peru,State of emergency declared,Governance and socio-economic measures,2020-03-16,2020-03-09,7.0,0.0,0.0,86.0,0.0,0.0,2020-03-23,395.0,5.0,1.0,2020-04-11,2020-04-11,6848.0,181.0,1739.0,7.0,86.0,389.0,4928.0,Variation_1weekAfterMeasure,1167.0
Peru,Partial lockdown,Lockdown,2020-03-16,2020-03-09,7.0,0.0,0.0,86.0,0.0,0.0,2020-03-23,395.0,5.0,1.0,2020-04-11,2020-04-11,6848.0,181.0,1739.0,7.0,86.0,389.0,4928.0,Variation_1weekAfterMeasure,1167.0
Venezuela,Partial lockdown,Lockdown,2020-03-16,2020-03-09,0.0,0.0,0.0,17.0,0.0,0.0,2020-03-23,77.0,0.0,15.0,2020-04-11,2020-04-11,175.0,9.0,93.0,0.0,17.0,62.0,73.0,Variation_1weekAfterMeasure,18.0
Peru,Military deployment,Governance and socio-economic measures,2020-03-16,2020-03-09,7.0,0.0,0.0,86.0,0.0,0.0,2020-03-23,395.0,5.0,1.0,2020-04-11,2020-04-11,6848.0,181.0,1739.0,7.0,86.0,389.0,4928.0,Variation_1weekAfterMeasure,1167.0
Peru,International flights suspension,Movement restrictions,2020-03-16,2020-03-09,7.0,0.0,0.0,86.0,0.0,0.0,2020-03-23,395.0,5.0,1.0,2020-04-11,2020-04-11,6848.0,181.0,1739.0,7.0,86.0,389.0,4928.0,Variation_1weekAfterMeasure,1167.0
Peru,Emergency administrative structures activated or established,Governance and socio-economic measures,2020-03-16,2020-03-09,7.0,0.0,0.0,86.0,0.0,0.0,2020-03-23,395.0,5.0,1.0,2020-04-11,2020-04-11,6848.0,181.0,1739.0,7.0,86.0,389.0,4928.0,Variation_1weekAfterMeasure,1167.0
Peru,Domestic travel restrictions,Movement restrictions,2020-03-16,2020-03-09,7.0,0.0,0.0,86.0,0.0,0.0,2020-03-23,395.0,5.0,1.0,2020-04-11,2020-04-11,6848.0,181.0,1739.0,7.0,86.0,389.0,4928.0,Variation_1weekAfterMeasure,1167.0
Peru,Border closure ,Movement restrictions,2020-03-16,2020-03-09,7.0,0.0,0.0,86.0,0.0,0.0,2020-03-23,395.0,5.0,1.0,2020-04-11,2020-04-11,6848.0,181.0,1739.0,7.0,86.0,389.0,4928.0,Variation_1weekAfterMeasure,1167.0
Venezuela,Checkpoints within the country,Movement restrictions,2020-03-16,2020-03-09,0.0,0.0,0.0,17.0,0.0,0.0,2020-03-23,77.0,0.0,15.0,2020-04-11,2020-04-11,175.0,9.0,93.0,0.0,17.0,62.0,73.0,Variation_1weekAfterMeasure,18.0
Peru,Additional health/documents requirements upon arrival,Movement restrictions,2020-03-16,2020-03-09,7.0,0.0,0.0,86.0,0.0,0.0,2020-03-23,395.0,5.0,1.0,2020-04-11,2020-04-11,6848.0,181.0,1739.0,7.0,86.0,389.0,4928.0,Variation_1weekAfterMeasure,1167.0
Seychelles,Schools closure ,Social distancing,2020-03-16,2020-03-09,0.0,0.0,0.0,3.0,0.0,0.0,2020-03-23,7.0,0.0,0.0,2020-04-11,2020-04-11,11.0,0.0,0.0,0.0,3.0,7.0,11.0,Variation_1weekAfterMeasure,57.0
South Korea,Limit public gatherings,Social distancing,2020-03-16,2020-03-09,7478.0,53.0,118.0,8236.0,75.0,1137.0,2020-03-23,8961.0,111.0,3166.0,2020-04-11,2020-04-11,10480.0,211.0,7243.0,7307.0,7024.0,5684.0,3026.0,Variation_1weekAfterMeasure,-47.0
Slovenia,Schools closure ,Social distancing,2020-03-16,2020-03-09,16.0,0.0,0.0,253.0,1.0,0.0,2020-03-23,442.0,3.0,0.0,2020-04-11,2020-04-11,1188.0,50.0,148.0,16.0,252.0,439.0,990.0,Variation_1weekAfterMeasure,126.0
South Africa,Border closure ,Movement restrictions,2020-03-16,2020-03-09,3.0,0.0,0.0,62.0,0.0,0.0,2020-03-23,402.0,0.0,4.0,2020-04-11,2020-04-11,2028.0,25.0,410.0,3.0,62.0,398.0,1593.0,Variation_1weekAfterMeasure,300.0
Antigua and Barbuda,Limit public gatherings,Social distancing,2020-03-16,2020-03-09,0.0,0.0,0.0,1.0,0.0,0.0,2020-03-23,3.0,0.0,0.0,2020-04-11,2020-04-11,21.0,2.0,0.0,0.0,1.0,3.0,19.0,Variation_1weekAfterMeasure,533.0
Moldova Republic of,Public services closure ,Social distancing,2020-03-16,2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,0.0,0.0,0.0,2020-04-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Variation_1weekAfterMeasure,-0.0
Moldova Republic of,Schools closure ,Social distancing,2020-03-16,2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,0.0,0.0,0.0,2020-04-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Variation_1weekAfterMeasure,-0.0
Moldova Republic of,State of emergency declared,Governance and socio-economic measures,2020-03-16,2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,0.0,0.0,0.0,2020-04-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Variation_1weekAfterMeasure,-0.0
Sudan,State of emergency declared,Governance and socio-economic measures,2020-03-16,2020-03-09,0.0,0.0,0.0,1.0,1.0,0.0,2020-03-23,2.0,1.0,0.0,2020-04-11,2020-04-11,19.0,2.0,2.0,0.0,0.0,1.0,15.0,Variation_1weekAfterMeasure,1400.0
Mongolia,Border closure ,Movement restrictions,2020-03-16,2020-03-09,0.0,0.0,0.0,1.0,0.0,0.0,2020-03-23,10.0,0.0,0.0,2020-04-11,2020-04-11,16.0,0.0,4.0,0.0,1.0,10.0,12.0,Variation_1weekAfterMeasure,20.0
Sudan,International flights suspension,Movement restrictions,2020-03-16,2020-03-09,0.0,0.0,0.0,1.0,1.0,0.0,2020-03-23,2.0,1.0,0.0,2020-04-11,2020-04-11,19.0,2.0,2.0,0.0,0.0,1.0,15.0,Variation_1weekAfterMeasure,1400.0
Mauritius,Strengthening the public health system,Public health measures,2020-03-16,2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,36.0,2.0,0.0,2020-04-11,2020-04-11,319.0,9.0,28.0,0.0,0.0,34.0,282.0,Variation_1weekAfterMeasure,729.0
Sudan,Border closure ,Movement restrictions,2020-03-16,2020-03-09,0.0,0.0,0.0,1.0,1.0,0.0,2020-03-23,2.0,1.0,0.0,2020-04-11,2020-04-11,19.0,2.0,2.0,0.0,0.0,1.0,15.0,Variation_1weekAfterMeasure,1400.0
Lithuania,Public services closure ,Social distancing,2020-03-16,2020-03-09,1.0,0.0,0.0,17.0,0.0,1.0,2020-03-23,179.0,1.0,1.0,2020-04-11,2020-04-11,1026.0,23.0,54.0,1.0,16.0,177.0,949.0,Variation_1weekAfterMeasure,436.0
Montenegro,Border closure ,Movement restrictions,2020-03-16,2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,27.0,1.0,0.0,2020-04-11,2020-04-11,263.0,2.0,5.0,0.0,0.0,26.0,256.0,Variation_1weekAfterMeasure,885.0
Turkey,Limit public gatherings,Social distancing,2020-03-16,2020-03-09,0.0,0.0,0.0,18.0,0.0,0.0,2020-03-23,1529.0,37.0,0.0,2020-04-11,2020-04-11,52167.0,1101.0,2965.0,0.0,18.0,1492.0,48101.0,Variation_1weekAfterMeasure,3124.0
Turkey,Schools closure ,Social distancing,2020-03-16,2020-03-09,0.0,0.0,0.0,18.0,0.0,0.0,2020-03-23,1529.0,37.0,0.0,2020-04-11,2020-04-11,52167.0,1101.0,2965.0,0.0,18.0,1492.0,48101.0,Variation_1weekAfterMeasure,3124.0
Montenegro,International flights suspension,Movement restrictions,2020-03-16,2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,27.0,1.0,0.0,2020-04-11,2020-04-11,263.0,2.0,5.0,0.0,0.0,26.0,256.0,Variation_1weekAfterMeasure,885.0
Montenegro,Introduction of isolation and quarantine policies,Public health measures,2020-03-16,2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,27.0,1.0,0.0,2020-04-11,2020-04-11,263.0,2.0,5.0,0.0,0.0,26.0,256.0,Variation_1weekAfterMeasure,885.0
Argentina,Economic measures,Governance and socio-economic measures,2020-03-16,2020-03-09,12.0,1.0,0.0,56.0,2.0,1.0,2020-03-23,266.0,4.0,27.0,2020-04-11,2020-04-11,1975.0,83.0,440.0,11.0,53.0,235.0,1452.0,Variation_1weekAfterMeasure,518.0
Togo,Public services closure ,Social distancing,2020-03-16,2020-03-09,1.0,0.0,0.0,1.0,0.0,0.0,2020-03-23,18.0,0.0,0.0,2020-04-11,2020-04-11,76.0,3.0,25.0,1.0,1.0,18.0,48.0,Variation_1weekAfterMeasure,167.0
Lithuania,Schools closure ,Social distancing,2020-03-16,2020-03-09,1.0,0.0,0.0,17.0,0.0,1.0,2020-03-23,179.0,1.0,1.0,2020-04-11,2020-04-11,1026.0,23.0,54.0,1.0,16.0,177.0,949.0,Variation_1weekAfterMeasure,436.0
Togo,Limit public gatherings,Social distancing,2020-03-16,2020-03-09,1.0,0.0,0.0,1.0,0.0,0.0,2020-03-23,18.0,0.0,0.0,2020-04-11,2020-04-11,76.0,3.0,25.0,1.0,1.0,18.0,48.0,Variation_1weekAfterMeasure,167.0
